Time,Target Position,Current Position
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=350066939)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=382238363)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=414223803)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=446289565)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=478378559)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=510495707)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=542268361)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=574308074)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=606456310)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=638312059)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=670556907)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=702543333)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=734187173)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=766212458)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=798264174)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=830204503)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=862900291)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=894247946)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=926515591)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=958433137)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659908, nanosec=990442789)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=22457354)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=54473708)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=86401199)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=118159356)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=150087904)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=182085068)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=214108942)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=246448428)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=278413846)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=310371948)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=342647197)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=374224416)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=406559647)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=438215780)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=470164348)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=502173827)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=534165429)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=566334022)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=598371870)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=630648309)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=662577195)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=694669476)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=726427514)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=758179833)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=790571226)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=822133952)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=854500774)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=886380399)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=918356243)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=950373981)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659909, nanosec=982160304)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=14277847)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=46250597)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=78422174)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=110410110)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=142325028)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=173843375)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=206200096)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=238249855)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=270271768)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=302224935)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=334020770)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=365844633)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=398268112)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=430390642)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=462188428)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=493680818)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=525737815)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=558144348)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=590340649)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=622341449)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=654389365)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=686359779)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=718170623)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=750500707)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=781871441)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=814022590)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=846202755)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=878268959)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=910412931)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=942338246)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659910, nanosec=974380575)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=6587239)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=38783772)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=70417763)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=102208415)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=134112071)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=166062652)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=198142391)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=230180112)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=262097415)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=294198982)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=326157620)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=358202415)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=390439224)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=422296568)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=454650217)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=486527060)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=518196754)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=550095144)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=581560220)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=613632707)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=645574054)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=678704972)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=710240066)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=741502191)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=774062503)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=806793958)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=837826613)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=869950305)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=901947410)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=933863847)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=966374969)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659911, nanosec=997921922)",2000.0,2088
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=30287578)",2000.0,2089
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=62348817)",1800.0,2088
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=94338521)",1800.0,2057
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=126177975)",1800.0,1964
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=158154199)",1800.0,1885
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=190275837)",1800.0,1856
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=222219078)",1800.0,1873
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=254255322)",1800.0,1894
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=286257912)",1800.0,1893
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=318315252)",1800.0,1877
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=350310776)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=382341565)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=414472387)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=446631454)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=478687841)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=510122865)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=542228392)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=574114782)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=606275310)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=638150439)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=670082755)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=702252585)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=734106833)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=766086321)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=798147005)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=830159414)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=862114267)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=894220517)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=926160929)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=958285888)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659912, nanosec=991142591)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=23374625)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=54784733)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=86857481)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=118176219)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=150058057)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=181981982)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=214069204)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=246167788)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=278147802)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=310281373)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=342272906)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=374193308)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=406082087)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=438214888)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=470242702)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=502348806)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=534330460)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=566610270)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=598584118)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=630023986)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=662037723)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=693980146)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=725936945)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=757947339)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=790064692)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=821950210)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=854030276)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=886022646)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=918029976)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=950021745)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659913, nanosec=982013846)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=14045754)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=46185733)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=78175692)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=110162729)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=142209122)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=174257225)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=206556226)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=238533096)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=270791933)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=302494794)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=333933223)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=366047744)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=397957058)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=430129107)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=462065823)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=494119134)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=526091857)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=557699539)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=589687835)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=622560871)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=653963703)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=686084761)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=718431766)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=750222782)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=782120027)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=814488179)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=846182660)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=878131051)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=910426212)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=942171814)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659914, nanosec=974120381)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=6169073)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=38048464)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=70151518)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=101996138)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=134064268)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=166199266)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=198439139)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=230369677)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=262673573)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=294154895)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=325883690)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=358243335)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=389873091)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=421900318)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=454273959)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=485909866)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=518147948)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=550365620)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=581933706)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=614544860)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=646155456)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=678566684)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=710281392)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=741894575)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=773916611)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=806255033)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=837871720)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=869999065)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=901967652)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=934004990)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=966148641)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659915, nanosec=997739772)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=29673914)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=61797177)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=93820806)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=125722896)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=158600810)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=189972177)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=221825861)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=253801068)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=285796661)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=317948955)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=349990260)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=381525531)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=413869940)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=445798901)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=477801218)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=510015568)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=542033488)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=574173588)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=606106952)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=638434712)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=669931889)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=701895453)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=733828922)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=766049972)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=797961302)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=829979071)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=862109109)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=894720362)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=926655578)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=957788022)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659916, nanosec=990063827)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=21967277)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=53963235)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=85920309)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=117824547)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=149922718)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=181951725)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=213945951)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=246101664)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=278894741)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=310116083)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=342050610)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=373737504)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=405902644)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=437350880)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=469393819)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=501830750)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=533962661)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=565807000)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=598081267)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=629913809)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=661476050)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=694073189)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=725541317)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=757567486)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=789624360)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=822407244)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=854656856)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=886097960)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=918078409)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=949944754)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659917, nanosec=981976992)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659918, nanosec=14028558)",1800.0,1865
"builtin_interfaces.msg.Time(sec=1702659918, nanosec=45952891)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659918, nanosec=77806258)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659918, nanosec=109960920)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659918, nanosec=142087446)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659918, nanosec=174154542)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659918, nanosec=206196522)",1800.0,1864
"builtin_interfaces.msg.Time(sec=1702659918, nanosec=238637573)",1800.0,1864
